Código,COUNTER,1,2,Total,CO_FRAC_RA
020100707,1514.0,332.0,12.0,344.0,10_7_7
020100708,1047.0,156.0,5.0,161.0,10_7_8
020100709,959.0,134.0,24.0,158.0,10_7_9
020100710,1115.0,182.0,8.0,190.0,10_7_10
020100801,1085.0,179.0,8.0,187.0,10_8_1
020100802,1208.0,194.0,19.0,213.0,10_8_2
020100803,800.0,129.0,5.0,134.0,10_8_3
020100804,1021.0,152.0,2.0,154.0,10_8_4
020100805,848.0,144.0,5.0,149.0,10_8_5
020100806,882.0,142.0,7.0,149.0,10_8_6
020100807,1154.0,170.0,13.0,183.0,10_8_7
020100808,1121.0,161.0,10.0,171.0,10_8_8
020100809,800.0,92.0,5.0,97.0,10_8_9
020100901,838.0,124.0,6.0,130.0,10_9_1
020100902,899.0,132.0,15.0,147.0,10_9_2
020100903,831.0,120.0,6.0,126.0,10_9_3
020100904,840.0,124.0,8.0,132.0,10_9_4
020100905,1001.0,153.0,5.0,158.0,10_9_5
020100906,992.0,148.0,10.0,158.0,10_9_6
020100907,885.0,144.0,8.0,152.0,10_9_7
020100908,737.0,96.0,9.0,105.0,10_9_8
020100909,685.0,104.0,3.0,107.0,10_9_9
020100910,801.0,164.0,6.0,170.0,10_9_10
020101001,745.0,100.0,3.0,103.0,10_10_1
020101002,1127.0,165.0,2.0,167.0,10_10_2
020101003,967.0,150.0,7.0,157.0,10_10_3
020101004,780.0,117.0,5.0,122.0,10_10_4
020101005,889.0,144.0,12.0,156.0,10_10_5
020101006,908.0,159.0,6.0,165.0,10_10_6
020101007,824.0,123.0,3.0,126.0,10_10_7
020101008,733.0,88.0,4.0,92.0,10_10_8
020101009,957.0,134.0,21.0,155.0,10_10_9
020101010,726.0,100.0,3.0,103.0,10_10_10
020101011,810.0,119.0,12.0,131.0,10_10_11
020101012,900.0,129.0,15.0,144.0,10_10_12
020101101,850.0,152.0,14.0,166.0,10_11_1
020101102,1113.0,162.0,34.0,196.0,10_11_2
020101103,856.0,131.0,15.0,146.0,10_11_3
020101104,1021.0,183.0,31.0,214.0,10_11_4
020101105,944.0,159.0,36.0,195.0,10_11_5
020101106,510.0,71.0,28.0,99.0,10_11_6
020101107,1079.0,187.0,49.0,236.0,10_11_7
020101108,839.0,127.0,6.0,133.0,10_11_8
020101109,1085.0,160.0,27.0,187.0,10_11_9
020101110,678.0,95.0,9.0,104.0,10_11_10
020101111,645.0,86.0,32.0,118.0,10_11_11
020101201,1006.0,165.0,14.0,179.0,10_12_1
020101202,875.0,141.0,7.0,148.0,10_12_2
020101203,807.0,145.0,25.0,170.0,10_12_3
020101204,629.0,83.0,21.0,104.0,10_12_4
020101205,605.0,82.0,24.0,106.0,10_12_5
020101206,601.0,119.0,16.0,135.0,10_12_6
020101207,659.0,111.0,16.0,127.0,10_12_7
020101208,753.0,116.0,8.0,124.0,10_12_8
020101209,737.0,131.0,7.0,138.0,10_12_9
020101210,612.0,93.0,5.0,98.0,10_12_10
020101301,718.0,115.0,7.0,122.0,10_13_1
020101302,753.0,98.0,4.0,102.0,10_13_2
020101303,725.0,121.0,10.0,131.0,10_13_3
020101304,605.0,98.0,2.0,100.0,10_13_4
020101305,810.0,135.0,5.0,140.0,10_13_5
020101306,840.0,115.0,7.0,122.0,10_13_6
020101307,722.0,123.0,3.0,126.0,10_13_7
020101308,785.0,137.0,7.0,144.0,10_13_8
020101309,726.0,128.0,14.0,142.0,10_13_9
020101310,593.0,99.0,6.0,105.0,10_13_10
020101311,619.0,92.0,2.0,94.0,10_13_11
020101312,601.0,95.0,3.0,98.0,10_13_12
020101401,902.0,148.0,14.0,162.0,10_14_1
020101402,925.0,156.0,10.0,166.0,10_14_2
020101403,813.0,107.0,4.0,111.0,10_14_3
020101404,832.0,124.0,6.0,130.0,10_14_4
020101405,719.0,110.0,2.0,112.0,10_14_5
020101406,593.0,85.0,3.0,88.0,10_14_6
020101407,835.0,122.0,11.0,133.0,10_14_7
020101408,599.0,93.0,2.0,95.0,10_14_8
020101409,887.0,160.0,11.0,171.0,10_14_9
020101410,839.0,145.0,7.0,152.0,10_14_10
020101411,709.0,98.0,22.0,120.0,10_14_11
020101501,633.0,75.0,17.0,92.0,10_15_1
020101502,918.0,152.0,7.0,159.0,10_15_2
020101503,557.0,89.0,9.0,98.0,10_15_3
020101504,676.0,112.0,1.0,113.0,10_15_4
020101505,820.0,104.0,9.0,113.0,10_15_5
020101506,613.0,115.0,4.0,119.0,10_15_6
020101507,526.0,93.0,6.0,99.0,10_15_7
020101508,1073.0,160.0,58.0,218.0,10_15_8
020101509,1223.0,246.0,8.0,254.0,10_15_9
020101601,671.0,105.0,5.0,110.0,10_16_1
020101602,1077.0,200.0,14.0,214.0,10_16_2
020101603,778.0,96.0,19.0,115.0,10_16_3
020101604,873.0,138.0,5.0,143.0,10_16_4
020101605,1051.0,157.0,8.0,165.0,10_16_5
020101606,1006.0,157.0,14.0,171.0,10_16_6
020101607,782.0,112.0,8.0,120.0,10_16_7
020101608,853.0,140.0,10.0,150.0,10_16_8
020101609,953.0,134.0,13.0,147.0,10_16_9
020101701,748.0,126.0,5.0,131.0,10_17_1
020101702,844.0,129.0,13.0,142.0,10_17_2
020101703,944.0,143.0,12.0,155.0,10_17_3
020101704,1083.0,163.0,1.0,164.0,10_17_4
020101705,1061.0,175.0,15.0,190.0,10_17_5
020101706,872.0,153.0,22.0,175.0,10_17_6
020101707,875.0,135.0,15.0,150.0,10_17_7
020101708,694.0,124.0,11.0,135.0,10_17_8
020101709,638.0,107.0,5.0,112.0,10_17_9
020101710,741.0,116.0,4.0,120.0,10_17_10
020101801,736.0,142.0,5.0,147.0,10_18_1
020101802,755.0,119.0,17.0,136.0,10_18_2
020101803,780.0,134.0,10.0,144.0,10_18_3
020101804,1114.0,189.0,17.0,206.0,10_18_4
020101805,779.0,86.0,7.0,93.0,10_18_5
020101806,606.0,101.0,1.0,102.0,10_18_6
020101807,785.0,138.0,23.0,161.0,10_18_7
020101808,596.0,83.0,3.0,86.0,10_18_8
020101809,1284.0,188.0,8.0,196.0,10_18_9
020101810,516.0,83.0,3.0,86.0,10_18_10
020101811,663.0,100.0,13.0,113.0,10_18_11
020101812,808.0,129.0,3.0,132.0,10_18_12
020101901,563.0,102.0,10.0,112.0,10_19_1
020101902,1094.0,191.0,46.0,237.0,10_19_2
020101903,1100.0,171.0,45.0,216.0,10_19_3
020101904,788.0,138.0,14.0,152.0,10_19_4
020101905,822.0,146.0,12.0,158.0,10_19_5
020101906,858.0,133.0,40.0,173.0,10_19_6
020101907,775.0,116.0,7.0,123.0,10_19_7
020101908,512.0,101.0,7.0,108.0,10_19_8
020101909,729.0,98.0,12.0,110.0,10_19_9
020101910,1008.0,157.0,30.0,187.0,10_19_10
020101911,919.0,146.0,11.0,157.0,10_19_11
020101912,1137.0,203.0,24.0,227.0,10_19_12
020110101,1032.0,145.0,5.0,150.0,11_1_1
020110102,933.0,142.0,3.0,145.0,11_1_2
020110103,720.0,120.0,3.0,123.0,11_1_3
020110104,846.0,114.0,2.0,116.0,11_1_4
020110105,587.0,83.0,4.0,87.0,11_1_5
020110106,802.0,108.0,6.0,114.0,11_1_6
020110107,720.0,102.0,4.0,106.0,11_1_7
020110108,675.0,107.0,1.0,108.0,11_1_8
020110109,781.0,126.0,5.0,131.0,11_1_9
020110110,822.0,142.0,3.0,145.0,11_1_10
020110111,895.0,143.0,2.0,145.0,11_1_11
020110112,676.0,129.0,1.0,130.0,11_1_12
020110201,836.0,141.0,6.0,147.0,11_2_1
020110202,973.0,151.0,4.0,155.0,11_2_2
020110203,739.0,121.0,1.0,122.0,11_2_3
020110204,555.0,79.0,2.0,81.0,11_2_4
020110205,1066.0,169.0,4.0,173.0,11_2_5
020110206,981.0,163.0,3.0,166.0,11_2_6
020110207,841.0,104.0,7.0,111.0,11_2_7
020110208,883.0,131.0,4.0,135.0,11_2_8
020110209,665.0,127.0,4.0,131.0,11_2_9
020110210,1022.0,165.0,3.0,168.0,11_2_10
020110211,837.0,137.0,3.0,140.0,11_2_11
020110301,693.0,110.0,5.0,115.0,11_3_1
020110302,800.0,116.0,5.0,121.0,11_3_2
020110303,687.0,94.0,3.0,97.0,11_3_3
020110304,619.0,85.0,0.0,85.0,11_3_4
020110305,565.0,75.0,3.0,78.0,11_3_5
020110306,755.0,112.0,0.0,112.0,11_3_6
020110307,789.0,111.0,3.0,114.0,11_3_7
020110308,757.0,108.0,4.0,112.0,11_3_8
020110309,734.0,111.0,2.0,113.0,11_3_9
020110310,773.0,103.0,0.0,103.0,11_3_10
020110311,740.0,110.0,2.0,112.0,11_3_11
020110312,775.0,126.0,0.0,126.0,11_3_12
020110401,829.0,132.0,6.0,138.0,11_4_1
020110402,786.0,122.0,3.0,125.0,11_4_2
020110403,739.0,96.0,3.0,99.0,11_4_3
020110404,948.0,116.0,2.0,118.0,11_4_4
020110405,777.0,125.0,2.0,127.0,11_4_5
020110406,644.0,100.0,1.0,101.0,11_4_6
020110407,727.0,93.0,1.0,94.0,11_4_7
020110408,700.0,109.0,4.0,113.0,11_4_8
020110409,828.0,115.0,4.0,119.0,11_4_9
020110410,691.0,124.0,5.0,129.0,11_4_10
020110411,931.0,156.0,2.0,158.0,11_4_11
020110412,883.0,123.0,0.0,123.0,11_4_12
020110413,795.0,122.0,6.0,128.0,11_4_13
020110501,704.0,113.0,7.0,120.0,11_5_1
020110502,867.0,163.0,4.0,167.0,11_5_2
020110503,977.0,164.0,7.0,171.0,11_5_3
020110504,624.0,86.0,2.0,88.0,11_5_4
020110505,854.0,111.0,6.0,117.0,11_5_5
020110506,876.0,133.0,4.0,137.0,11_5_6
020110507,754.0,94.0,3.0,97.0,11_5_7
020110508,862.0,115.0,7.0,122.0,11_5_8
020110509,842.0,104.0,10.0,114.0,11_5_9
020110510,811.0,115.0,5.0,120.0,11_5_10
020110601,698.0,104.0,4.0,108.0,11_6_1
020110602,967.0,176.0,4.0,180.0,11_6_2
020110603,819.0,116.0,2.0,118.0,11_6_3
020110604,916.0,146.0,13.0,159.0,11_6_4
020110605,732.0,129.0,15.0,144.0,11_6_5
020110606,855.0,146.0,7.0,153.0,11_6_6
020110607,895.0,154.0,8.0,162.0,11_6_7
020110608,740.0,101.0,5.0,106.0,11_6_8
020110609,865.0,127.0,13.0,140.0,11_6_9
020110610,799.0,134.0,9.0,143.0,11_6_10
020110611,859.0,125.0,11.0,136.0,11_6_11
020110701,2218.0,86.0,8.0,94.0,11_7_1
020110702,884.0,136.0,3.0,139.0,11_7_2
020110703,786.0,116.0,4.0,120.0,11_7_3
020110704,936.0,143.0,2.0,145.0,11_7_4
020110705,965.0,134.0,6.0,140.0,11_7_5
020110706,791.0,118.0,9.0,127.0,11_7_6
020110707,796.0,120.0,2.0,122.0,11_7_7
020110708,691.0,100.0,5.0,105.0,11_7_8
020110709,808.0,113.0,8.0,121.0,11_7_9
020110710,817.0,118.0,4.0,122.0,11_7_10
020110711,807.0,133.0,3.0,136.0,11_7_11
020110712,854.0,111.0,12.0,123.0,11_7_12
020110801,886.0,138.0,3.0,141.0,11_8_1
020110802,896.0,136.0,2.0,138.0,11_8_2
020110803,519.0,83.0,1.0,84.0,11_8_3
020110804,724.0,115.0,3.0,118.0,11_8_4
020110805,658.0,96.0,0.0,96.0,11_8_5
020110806,992.0,165.0,4.0,169.0,11_8_6
020110807,992.0,146.0,8.0,154.0,11_8_7
020110808,973.0,157.0,1.0,158.0,11_8_8
020110809,823.0,122.0,3.0,125.0,11_8_9
020110901,873.0,133.0,5.0,138.0,11_9_1
020110902,807.0,138.0,1.0,139.0,11_9_2
020110903,1008.0,126.0,4.0,130.0,11_9_3
020110904,659.0,113.0,4.0,117.0,11_9_4
020110905,737.0,86.0,9.0,95.0,11_9_5
020110906,579.0,93.0,2.0,95.0,11_9_6
020110907,788.0,125.0,2.0,127.0,11_9_7
020110908,866.0,142.0,3.0,145.0,11_9_8
020110909,529.0,74.0,1.0,75.0,11_9_9
020110910,671.0,134.0,4.0,138.0,11_9_10
020110911,586.0,81.0,3.0,84.0,11_9_11
020110912,658.0,104.0,1.0,105.0,11_9_12
020111001,724.0,112.0,4.0,116.0,11_10_1
020111002,956.0,139.0,1.0,140.0,11_10_2
020111003,715.0,116.0,5.0,121.0,11_10_3
020111004,956.0,158.0,2.0,160.0,11_10_4
020111005,942.0,143.0,1.0,144.0,11_10_5
020111006,982.0,143.0,7.0,150.0,11_10_6
020111007,982.0,160.0,6.0,166.0,11_10_7
020111008,748.0,124.0,5.0,129.0,11_10_8
020111009,757.0,113.0,4.0,117.0,11_10_9
020111010,713.0,132.0,9.0,141.0,11_10_10
020111101,827.0,146.0,6.0,152.0,11_11_1
020111102,888.0,130.0,6.0,136.0,11_11_2
020111103,953.0,169.0,12.0,181.0,11_11_3
020111104,294.0,44.0,3.0,47.0,11_11_4
020111105,952.0,142.0,6.0,148.0,11_11_5
020111106,1017.0,167.0,12.0,179.0,11_11_6
020111107,878.0,157.0,7.0,164.0,11_11_7
020111108,867.0,134.0,12.0,146.0,11_11_8
020111109,906.0,147.0,7.0,154.0,11_11_9
020111201,580.0,98.0,2.0,100.0,11_12_1
020111202,587.0,85.0,0.0,85.0,11_12_2
020111203,1009.0,160.0,10.0,170.0,11_12_3
020111204,622.0,87.0,6.0,93.0,11_12_4
020111205,655.0,123.0,0.0,123.0,11_12_5
020111206,881.0,125.0,3.0,128.0,11_12_6
020111207,664.0,91.0,2.0,93.0,11_12_7
020111208,756.0,102.0,2.0,104.0,11_12_8
020111209,596.0,92.0,1.0,93.0,11_12_9
020111210,604.0,98.0,4.0,102.0,11_12_10
020111301,709.0,82.0,1.0,83.0,11_13_1
020111302,819.0,127.0,2.0,129.0,11_13_2
020111303,717.0,97.0,4.0,101.0,11_13_3
020111304,763.0,125.0,4.0,129.0,11_13_4
020111305,892.0,109.0,4.0,113.0,11_13_5
020111306,955.0,118.0,2.0,120.0,11_13_6
020111307,813.0,120.0,5.0,125.0,11_13_7
020111308,712.0,88.0,0.0,88.0,11_13_8
020111309,994.0,144.0,11.0,155.0,11_13_9
020111310,656.0,98.0,2.0,100.0,11_13_10
020111311,846.0,127.0,1.0,128.0,11_13_11
020111401,972.0,143.0,5.0,148.0,11_14_1
020111402,819.0,119.0,5.0,124.0,11_14_2
020111403,1008.0,137.0,5.0,142.0,11_14_3
020111404,699.0,112.0,3.0,115.0,11_14_4
020111405,970.0,138.0,5.0,143.0,11_14_5
020111406,1045.0,163.0,6.0,169.0,11_14_6
020111407,1649.0,227.0,11.0,238.0,11_14_7
020111501,990.0,175.0,8.0,183.0,11_15_1
020111502,914.0,142.0,11.0,153.0,11_15_2
020111503,1025.0,140.0,13.0,153.0,11_15_3
020111504,972.0,150.0,9.0,159.0,11_15_4
020111505,794.0,132.0,3.0,135.0,11_15_5
020111506,887.0,128.0,8.0,136.0,11_15_6
020111507,672.0,107.0,6.0,113.0,11_15_7
020111508,843.0,119.0,4.0,123.0,11_15_8
020111509,816.0,97.0,1.0,98.0,11_15_9
020111510,917.0,144.0,16.0,160.0,11_15_10
020111511,1057.0,189.0,11.0,200.0,11_15_11
020111601,897.0,105.0,5.0,110.0,11_16_1
020111602,889.0,123.0,5.0,128.0,11_16_2
020111603,678.0,116.0,7.0,123.0,11_16_3
020111604,667.0,82.0,14.0,96.0,11_16_4
020111605,769.0,111.0,11.0,122.0,11_16_5
020111606,810.0,106.0,6.0,112.0,11_16_6
020111607,838.0,119.0,10.0,129.0,11_16_7
020111608,1016.0,150.0,8.0,158.0,11_16_8
020111609,646.0,105.0,4.0,109.0,11_16_9
020111610,666.0,93.0,8.0,101.0,11_16_10
020111701,821.0,98.0,7.0,105.0,11_17_1
020111702,815.0,127.0,4.0,131.0,11_17_2
020111703,884.0,136.0,10.0,146.0,11_17_3
020111704,933.0,158.0,11.0,169.0,11_17_4
020111705,838.0,135.0,19.0,154.0,11_17_5
020111706,1175.0,171.0,13.0,184.0,11_17_6
020111707,916.0,128.0,15.0,143.0,11_17_7
020111708,847.0,149.0,21.0,170.0,11_17_8
020111801,854.0,134.0,11.0,145.0,11_18_1
020111802,813.0,118.0,11.0,129.0,11_18_2
020111803,880.0,189.0,9.0,198.0,11_18_3
020111804,903.0,136.0,21.0,157.0,11_18_4
020111805,804.0,125.0,17.0,142.0,11_18_5
020111806,1348.0,170.0,17.0,187.0,11_18_6
020111807,1009.0,132.0,16.0,148.0,11_18_7
020111808,907.0,120.0,22.0,142.0,11_18_8
020111809,815.0,134.0,18.0,152.0,11_18_9
020111901,568.0,103.0,8.0,111.0,11_19_1
020111902,871.0,141.0,7.0,148.0,11_19_2
020111903,710.0,98.0,8.0,106.0,11_19_3
020111904,1022.0,147.0,9.0,156.0,11_19_4
020111905,791.0,137.0,11.0,148.0,11_19_5
020111906,921.0,146.0,20.0,166.0,11_19_6
020111907,916.0,162.0,11.0,173.0,11_19_7
020111908,837.0,140.0,11.0,151.0,11_19_8
020111909,889.0,129.0,12.0,141.0,11_19_9
020112001,895.0,159.0,8.0,167.0,11_20_1
020112002,856.0,141.0,8.0,149.0,11_20_2
020112003,1136.0,171.0,19.0,190.0,11_20_3
020112004,893.0,162.0,14.0,176.0,11_20_4
020112005,863.0,113.0,8.0,121.0,11_20_5
020112006,711.0,120.0,13.0,133.0,11_20_6
020112007,653.0,119.0,9.0,128.0,11_20_7
020112008,502.0,74.0,8.0,82.0,11_20_8
020112009,820.0,122.0,2.0,124.0,11_20_9
020112010,770.0,119.0,7.0,126.0,11_20_10
020112011,698.0,124.0,9.0,133.0,11_20_11
020112101,794.0,129.0,12.0,141.0,11_21_1
020112102,765.0,106.0,12.0,118.0,11_21_2
020112103,997.0,136.0,9.0,145.0,11_21_3
020112104,756.0,122.0,12.0,134.0,11_21_4
020112105,922.0,138.0,9.0,147.0,11_21_5
020112106,969.0,174.0,14.0,188.0,11_21_6
020112107,711.0,123.0,5.0,128.0,11_21_7
020112108,712.0,116.0,11.0,127.0,11_21_8
020112109,537.0,59.0,2.0,61.0,11_21_9
020112110,829.0,135.0,14.0,149.0,11_21_10
020112111,941.0,144.0,11.0,155.0,11_21_11
020112201,904.0,140.0,9.0,149.0,11_22_1
020112202,977.0,178.0,14.0,192.0,11_22_2
020112203,996.0,154.0,16.0,170.0,11_22_3
020112204,694.0,108.0,11.0,119.0,11_22_4
020112205,893.0,156.0,8.0,164.0,11_22_5
020112206,1032.0,173.0,16.0,189.0,11_22_6
020112207,856.0,161.0,5.0,166.0,11_22_7
020112208,865.0,104.0,6.0,110.0,11_22_8
020112209,763.0,126.0,9.0,135.0,11_22_9
020112210,777.0,128.0,8.0,136.0,11_22_10
020112211,701.0,124.0,3.0,127.0,11_22_11
020120101,581.0,80.0,4.0,84.0,12_1_1
020120102,582.0,74.0,3.0,77.0,12_1_2
020120103,687.0,82.0,2.0,84.0,12_1_3
020120104,885.0,157.0,5.0,162.0,12_1_4
020120105,588.0,112.0,8.0,120.0,12_1_5
020120106,760.0,107.0,5.0,112.0,12_1_6
020120107,1089.0,173.0,15.0,188.0,12_1_7
020120108,505.0,96.0,4.0,100.0,12_1_8
020120109,974.0,145.0,11.0,156.0,12_1_9
020120110,888.0,142.0,5.0,147.0,12_1_10
020120111,1038.0,159.0,10.0,169.0,12_1_11
020120201,1066.0,169.0,6.0,175.0,12_2_1
020120202,738.0,117.0,5.0,122.0,12_2_2
020120203,850.0,124.0,9.0,133.0,12_2_3
020120204,1032.0,158.0,4.0,162.0,12_2_4
020120205,1020.0,146.0,4.0,150.0,12_2_5
020120206,968.0,136.0,0.0,136.0,12_2_6
020120207,850.0,128.0,2.0,130.0,12_2_7
020120208,1003.0,159.0,6.0,165.0,12_2_8
020120301,232.0,43.0,0.0,43.0,12_3_1
020120302,698.0,91.0,10.0,101.0,12_3_2
020120303,824.0,122.0,1.0,123.0,12_3_3
020120304,805.0,125.0,5.0,130.0,12_3_4
020120305,819.0,123.0,12.0,135.0,12_3_5
020120306,1820.0,345.0,46.0,391.0,12_3_6
020120307,1009.0,167.0,5.0,172.0,12_3_7
020120308,724.0,107.0,2.0,109.0,12_3_8
020120309,669.0,106.0,4.0,110.0,12_3_9
020120310,878.0,130.0,7.0,137.0,12_3_10
020120311,785.0,127.0,8.0,135.0,12_3_11
020120401,769.0,140.0,3.0,143.0,12_4_1
020120402,788.0,132.0,6.0,138.0,12_4_2
020120403,1088.0,158.0,6.0,164.0,12_4_3
020120404,952.0,140.0,3.0,143.0,12_4_4
020120405,606.0,100.0,2.0,102.0,12_4_5
020120406,760.0,143.0,4.0,147.0,12_4_6
020120407,1071.0,144.0,9.0,153.0,12_4_7
020120408,786.0,131.0,3.0,134.0,12_4_8
020120409,594.0,96.0,3.0,99.0,12_4_9
020120410,630.0,113.0,1.0,114.0,12_4_10
020120501,622.0,97.0,3.0,100.0,12_5_1
020120502,658.0,104.0,2.0,106.0,12_5_2
020120503,1358.0,251.0,3.0,254.0,12_5_3
020120504,657.0,133.0,4.0,137.0,12_5_4
020120505,694.0,113.0,4.0,117.0,12_5_5
020120506,635.0,147.0,4.0,151.0,12_5_6
020120507,759.0,141.0,4.0,145.0,12_5_7
020120508,997.0,145.0,5.0,150.0,12_5_8
020120509,769.0,131.0,4.0,135.0,12_5_9
020120510,695.0,118.0,5.0,123.0,12_5_10
020120511,793.0,148.0,8.0,156.0,12_5_11
020120601,789.0,119.0,3.0,122.0,12_6_1
020120602,870.0,153.0,3.0,156.0,12_6_2
020120603,686.0,115.0,1.0,116.0,12_6_3
020120604,950.0,151.0,4.0,155.0,12_6_4
020120605,1001.0,144.0,4.0,148.0,12_6_5
020120606,983.0,170.0,6.0,176.0,12_6_6
020120607,736.0,111.0,3.0,114.0,12_6_7
020120608,733.0,125.0,3.0,128.0,12_6_8
020120609,725.0,102.0,4.0,106.0,12_6_9
020120610,774.0,117.0,1.0,118.0,12_6_10
020120701,836.0,165.0,3.0,168.0,12_7_1
020120702,836.0,147.0,5.0,152.0,12_7_2
020120703,879.0,139.0,1.0,140.0,12_7_3
020120704,944.0,127.0,9.0,136.0,12_7_4
020120705,745.0,136.0,2.0,138.0,12_7_5
020120706,908.0,144.0,7.0,151.0,12_7_6
020120707,822.0,156.0,3.0,159.0,12_7_7
020120708,874.0,148.0,5.0,153.0,12_7_8
020120709,1237.0,230.0,10.0,240.0,12_7_9
020120710,1092.0,198.0,4.0,202.0,12_7_10
020120801,1465.0,240.0,6.0,246.0,12_8_1
020120802,745.0,109.0,5.0,114.0,12_8_2
020120803,868.0,129.0,5.0,134.0,12_8_3
020120804,769.0,126.0,1.0,127.0,12_8_4
020120805,602.0,115.0,4.0,119.0,12_8_5
020120806,836.0,134.0,10.0,144.0,12_8_6
020120807,871.0,151.0,3.0,154.0,12_8_7
020120808,927.0,122.0,2.0,124.0,12_8_8
020120809,975.0,182.0,3.0,185.0,12_8_9
020120810,731.0,111.0,1.0,112.0,12_8_10
020120811,642.0,101.0,2.0,103.0,12_8_11
020120901,937.0,112.0,4.0,116.0,12_9_1
020120902,1127.0,173.0,14.0,187.0,12_9_2
020120903,1005.0,170.0,0.0,170.0,12_9_3
020120904,1061.0,160.0,6.0,166.0,12_9_4
020120905,965.0,136.0,4.0,140.0,12_9_5
020120906,960.0,141.0,5.0,146.0,12_9_6
020120907,879.0,126.0,7.0,133.0,12_9_7
020121001,994.0,143.0,7.0,150.0,12_10_1
020121002,994.0,161.0,2.0,163.0,12_10_2
020121003,730.0,99.0,5.0,104.0,12_10_3
020121004,758.0,122.0,8.0,130.0,12_10_4
020121005,738.0,125.0,2.0,127.0,12_10_5
020121006,874.0,151.0,6.0,157.0,12_10_6
020121007,768.0,115.0,3.0,118.0,12_10_7
020121008,1166.0,169.0,7.0,176.0,12_10_8
020121009,842.0,145.0,4.0,149.0,12_10_9
020121010,815.0,136.0,10.0,146.0,12_10_10
020121011,883.0,139.0,15.0,154.0,12_10_11
020121101,760.0,129.0,5.0,134.0,12_11_1
020121102,645.0,120.0,14.0,134.0,12_11_2
020121103,568.0,73.0,1.0,74.0,12_11_3
020121104,888.0,152.0,4.0,156.0,12_11_4
020121105,920.0,157.0,36.0,193.0,12_11_5
020121106,858.0,132.0,5.0,137.0,12_11_6
020121107,778.0,130.0,2.0,132.0,12_11_7
020121108,922.0,148.0,12.0,160.0,12_11_8
020121109,869.0,133.0,2.0,135.0,12_11_9
020121110,860.0,142.0,10.0,152.0,12_11_10
020121111,774.0,118.0,4.0,122.0,12_11_11
020121201,661.0,94.0,2.0,96.0,12_12_1
020121202,1098.0,222.0,11.0,233.0,12_12_2
020121203,1209.0,204.0,4.0,208.0,12_12_3
020121204,911.0,162.0,3.0,165.0,12_12_4
020121205,803.0,139.0,4.0,143.0,12_12_5
020121206,553.0,91.0,2.0,93.0,12_12_6
020121207,858.0,160.0,11.0,171.0,12_12_7
020121208,716.0,123.0,2.0,125.0,12_12_8
020121301,898.0,152.0,2.0,154.0,12_13_1
020121302,872.0,147.0,6.0,153.0,12_13_2
020121303,1564.0,268.0,2.0,270.0,12_13_3
020121304,1257.0,202.0,7.0,209.0,12_13_4
020121305,1077.0,167.0,2.0,169.0,12_13_5
020121306,911.0,160.0,2.0,162.0,12_13_6
020121307,493.0,84.0,2.0,86.0,12_13_7
020121401,1000.0,154.0,6.0,160.0,12_14_1
020121402,914.0,131.0,2.0,133.0,12_14_2
020121403,778.0,98.0,3.0,101.0,12_14_3
020121404,866.0,124.0,5.0,129.0,12_14_4
020121405,986.0,128.0,1.0,129.0,12_14_5
020121406,778.0,87.0,3.0,90.0,12_14_6
020121407,1057.0,186.0,5.0,191.0,12_14_7
020121408,971.0,198.0,4.0,202.0,12_14_8
020121409,800.0,109.0,3.0,112.0,12_14_9
020121410,1023.0,161.0,0.0,161.0,12_14_10
020121501,884.0,146.0,15.0,161.0,12_15_1
020121502,844.0,137.0,5.0,142.0,12_15_2
020121503,997.0,150.0,6.0,156.0,12_15_3
020121504,974.0,186.0,4.0,190.0,12_15_4
020121505,913.0,110.0,9.0,119.0,12_15_5
020121506,829.0,108.0,1.0,109.0,12_15_6
020121507,921.0,119.0,0.0,119.0,12_15_7
020121508,938.0,162.0,6.0,168.0,12_15_8
020121509,995.0,136.0,4.0,140.0,12_15_9
020121510,848.0,121.0,6.0,127.0,12_15_10
020121511,844.0,109.0,4.0,113.0,12_15_11
020121512,798.0,130.0,9.0,139.0,12_15_12
020121513,690.0,88.0,10.0,98.0,12_15_13
020121601,1110.0,201.0,2.0,203.0,12_16_1
020121602,873.0,149.0,2.0,151.0,12_16_2
020121603,908.0,183.0,6.0,189.0,12_16_3
020121604,1143.0,176.0,3.0,179.0,12_16_4
020121605,1339.0,267.0,12.0,279.0,12_16_5
020121606,1406.0,289.0,10.0,299.0,12_16_6
020121607,754.0,124.0,10.0,134.0,12_16_7
020121608,1063.0,191.0,6.0,197.0,12_16_8
020121609,838.0,135.0,11.0,146.0,12_16_9
020121610,663.0,118.0,3.0,121.0,12_16_10
020121611,796.0,134.0,3.0,137.0,12_16_11
020121612,714.0,130.0,3.0,133.0,12_16_12
020121613,498.0,83.0,7.0,90.0,12_16_13
020121614,353.0,50.0,4.0,54.0,12_16_14
020121701,1010.0,140.0,5.0,145.0,12_17_1
020121702,1052.0,175.0,7.0,182.0,12_17_2
020121703,917.0,134.0,4.0,138.0,12_17_3
020121704,796.0,118.0,9.0,127.0,12_17_4
020121705,1133.0,179.0,8.0,187.0,12_17_5
020121706,1006.0,139.0,8.0,147.0,12_17_6
020121707,992.0,203.0,6.0,209.0,12_17_7
020121708,1252.0,199.0,5.0,204.0,12_17_8
020121801,631.0,99.0,4.0,103.0,12_18_1
020121802,924.0,129.0,11.0,140.0,12_18_2
020121803,864.0,124.0,3.0,127.0,12_18_3
